Date,Temperature,Precipitation
1843-06-27,16.71506,2.3976
1843-06-28,16.73703,1.4256
1843-06-29,17.92548,1.3608
1843-06-30,18.44357,1.9656
1843-07-01,18.38229,1.9548
1843-07-02,18.85391,1.6848
1843-07-03,17.12817,3.1536
1843-07-04,15.69708,2.7648
1843-07-05,15.07098,3.0132
1843-07-06,14.06793,2.7756
1843-07-07,14.75131,1.9008
1843-07-08,14.17041,2.052
1843-07-09,15.72369,2.0304
1843-07-10,17.14508,1.458
1843-07-11,17.1394,2.646
1843-07-12,17.88425,2.1276
1843-07-13,18.45633,2.5488
1843-07-14,18.06494,2.4192
1843-07-15,18.05045,1.8792
1843-07-16,17.72272,1.4364
1843-07-17,17.78387,0.7776001
1843-07-18,18.83945,1.026
1843-07-19,20.47638,0.9612001
1843-07-20,21.43869,1.6308
1843-07-21,20.92017,1.8576
1843-07-22,19.68646,2.5704
1843-07-23,19.52521,2.1816
1843-07-24,18.32184,3.7044
1843-07-25,17.1358,4.1148
1843-07-26,17.427,2.538
1843-07-27,18.02542,2.1168
1843-07-28,18.07736,2.376
1843-07-29,17.35733,2.0952
1843-07-30,16.33157,1.7388
1843-07-31,16.93637,1.566
1843-08-01,17.77756,2.3436
1843-08-02,15.35938,3.6396
1843-08-03,13.91263,3.0672
1843-08-04,12.57901,2.5488
1843-08-05,13.276,1.7496
1843-08-06,15.45126,0.9396001
1843-08-07,17.37329,0.8424
1843-08-08,19.28467,0.6480001
1843-08-09,16.79172,2.4516
1843-08-10,15.98508,1.6524
1843-08-11,16.28119,1.2096
1843-08-12,16.1131,1.6416
1843-08-13,15.25491,0.9936
1843-08-14,15.375,1.0908
1843-08-15,16.36172,0.9503999
1843-08-16,16.3598,1.7928
1843-08-17,14.35852,2.0844
1843-08-18,13.59586,1.5876
1843-08-19,12.86545,1.8576
1843-08-20,13.53571,1.3392
1843-08-21,13.21445,2.0844
1843-08-22,8.840118,2.0952
1843-08-23,9.071747,1.674
1843-08-24,10.21063,1.3932
1843-08-25,11.68045,1.4364
1843-08-26,12.71863,1.5444
1843-08-27,13.90332,0.8856
1843-08-28,14.35852,0.7884001
1843-08-29,14.16559,1.08
1843-08-30,12.49203,1.8036
1843-08-31,11.3187,1.4472
1843-09-01,11.25314,1.6632
1843-09-02,11.86868,2.1924
1843-09-03,9.994659,3.931201
1843-09-04,6.785309,2.6028
1843-09-05,5.42392,2.2572
1843-09-06,5.104767,1.8684
1843-09-07,5.245026,1.944
1843-09-08,6.138458,1.6092
1843-09-09,7.387054,1.7604
1843-09-10,9.188324,1.1556
1843-09-11,10.68677,0.6587999
1843-09-12,11.97858,0.2916001
1843-09-13,11.14548,1.9332
1843-09-14,6.845825,2.5596
1843-09-15,5.241486,1.4256
1843-09-16,5.215942,2.4408
1843-09-17,5.170227,2.16
1843-09-18,5.77948,1.9008
1843-09-19,5.824097,3.348
1843-09-20,3.114563,3.294
1843-09-21,2.584259,3.0132
1843-09-22,1.189789,2.5272
1843-09-23,0.2272034,1.2744
1843-09-24,2.152008,0.9395999
1843-09-25,4.50473,0.5832
1843-09-26,6.030762,0.2375999
1843-09-27,5.758392,0.486
1843-09-28,5.276062,1.836
1843-09-29,4.337585,2.2356
1843-09-30,3.262146,1.1664
1843-10-01,3.2435,2.7108
1843-10-02,1.67746,2.052
1843-10-03,3.012024,3.0888
1843-10-04,3.499847,1.9224
1843-10-05,5.036407,1.0908
1843-10-06,6.354706,0.6912
1843-10-07,6.871399,0.2484
1843-10-08,7.899506,0.8424001
1843-10-09,3.940277,2.9916
1843-10-10,0.4438477,2.8296
1843-10-11,-0.8511047,2.3328
1843-10-12,-2.596008,2.2896
1843-10-13,-3.914886,1.0476
1843-10-14,-3.93338,0.702
1843-10-15,-1.765045,1.5228
1843-10-16,-0.8841553,1.8576
1843-10-17,0.1264343,2.16
1843-10-18,0.4032288,3.9744
1843-10-19,-2.952606,4.374
1843-10-20,-5.14444,2.6244
1843-10-21,-0.9925537,6.5772
1843-10-22,-2.848511,2.8404
1843-10-23,-4.457581,1.3824
1843-10-24,-2.216583,1.9656
1843-10-25,-1.991425,3.618
1843-10-26,-5.410278,2.5056
1843-10-27,-8.588623,1.3608
1843-10-28,-9.92746,0.9720002
1843-10-29,-10.33847,0.9720001
1843-10-30,-9.618988,1.4688
1843-10-31,-7.881195,2.7648
1843-11-01,-8.069946,2.9376
1843-11-02,-9.361572,2.5488
1843-11-03,-8.829956,3.7044
1843-11-04,-5.152527,8.3484
1843-11-05,-5.076782,6.134399
1843-11-06,-10.29742,1.8684
1843-11-07,-7.516052,2.646
1843-11-08,-7.677338,2.0304
1843-11-09,-7.902069,1.944
1843-11-10,-8.852875,2.4192
1843-11-11,-13.61023,1.296
1843-11-12,-13.12381,1.5552
1843-11-13,-9.952271,2.5704
1843-11-14,-6.178162,4.6872
1843-11-15,-11.18655,3.24
1843-11-16,-12.77191,3.4344
1843-11-17,-13.92395,3.8772
1843-11-18,-15.12137,3.9204
1843-11-19,-16.83487,3.8232
1843-11-20,-21.04747,1.3284
1843-11-21,-13.65433,1.6956
1843-11-22,-9.725311,4.5576
1843-11-23,-11.98251,6.8688
1843-11-24,-19.17607,1.6956
1843-11-25,-18.20062,0.7559999
1843-11-26,-11.56625,2.0628
1843-11-27,-8.669983,2.9916
1843-11-28,-7.173309,4.05
1843-11-29,-7.043182,3.0132
1843-11-30,-5.385254,2.4084
1843-12-01,-6.233063,2.646
1843-12-02,-8.482971,3.5964
1843-12-03,-12.20865,4.2768
1843-12-04,-23.10733,1.1124
1843-12-05,-21.62387,0.7667999
1843-12-06,-18.32115,0.6588
1843-12-07,-17.3504,0.3780001
1843-12-08,-16.17258,0.9504001
1843-12-09,-19.30038,0.5616
1843-12-10,-19.5594,0.702
1843-12-11,-18.71596,0.9288
1843-12-12,-18.21866,0.7128
1843-12-13,-12.38303,1.5768
1843-12-14,-13.06558,1.6956
1843-12-15,-13.85886,1.0908
1843-12-16,-12.45218,0.8964001
1843-12-17,-8.29834,1.242
1843-12-18,-5.085785,1.674
1843-12-19,-5.399353,2.052
1843-12-20,-7.393311,2.646
1843-12-21,-8.478546,2.2464
1843-12-22,-7.617889,2.646
1843-12-23,-11.1727,1.9764
1843-12-24,-15.07016,2.7756
1843-12-25,-21.52289,1.2852
1843-12-26,-17.32567,1.0584
1843-12-27,-14.05255,1.4904
1843-12-28,-16.5498,1.6956
1843-12-29,-14.13254,1.674
1843-12-30,-11.15167,0.7775999
1843-12-31,-9.297211,1.1556
1844-01-01,-10.12552,1.836
1844-01-02,-10.45087,1.944
1844-01-03,-11.33267,3.402
1844-01-04,-18.40073,1.9332
1844-01-05,-21.16185,0.7236
1844-01-06,-18.56636,0.9288
1844-01-07,-13.15283,1.4904
1844-01-08,-11.45566,0.5075999
1844-01-09,-10.2442,1.6524
1844-01-10,-16.15897,2.6892
1844-01-11,-9.339447,2.7864
1844-01-12,-8.938141,4.0068
1844-01-13,-12.88516,2.8728
1844-01-14,-16.73727,1.998
1844-01-15,-14.55795,1.9116
1844-01-16,-11.79001,2.9376
1844-01-17,-15.55899,2.1816
1844-01-18,-16.80219,0.3131999
1844-01-19,-10.40298,0.7236
1844-01-20,-9.851318,0.9827999
1844-01-21,-7.496948,1.1448
1844-01-22,-5.952393,3.3372
1844-01-23,-11.51544,2.5164
1844-01-24,-17.43399,1.5552
1844-01-25,-18.1167,1.08
1844-01-26,-17.88458,1.7064
1844-01-27,-20.3844,1.7928
1844-01-28,-22.49945,0.9936
1844-01-29,-22.85072,1.0368
1844-01-30,-25.46242,0.6156
1844-01-31,-25.28209,0.6047999
1844-02-01,-25.4772,0.486
1844-02-02,-23.98621,0.4428
1844-02-03,-20.56146,0.8856
1844-02-04,-19.17311,1.3932
1844-02-05,-20.87366,1.8144
1844-02-06,-26.50543,1.8684
1844-02-07,-30.54817,1.0692
1844-02-08,-29.68155,0.702
1844-02-09,-20.52925,1.9008
1844-02-10,-13.45575,2.6352
1844-02-11,-10.82803,2.7864
1844-02-12,-8.214996,2.9484
1844-02-13,-6.187195,1.7712
1844-02-14,-7.329437,2.5596
1844-02-15,-15.18445,2.991601
1844-02-16,-13.66461,1.6308
1844-02-17,-6.472961,1.296
1844-02-18,-5.061432,2.16
1844-02-19,-5.969452,3.024
1844-02-20,-8.639252,2.2356
1844-02-21,-10.40408,2.754
1844-02-22,-10.73373,2.0088
1844-02-23,-6.102081,1.1988
1844-02-24,-8.283691,3.078
1844-02-25,-12.3345,2.1276
1844-02-26,-9.57196,2.9808
1844-02-27,-8.537048,3.391199
1844-02-28,-9.194824,1.5336
1844-02-29,-11.31906,2.3976
1844-03-01,-12.32196,2.4732
1844-03-02,-12.31955,3.7044
1844-03-03,-19.79428,2.9916
1844-03-04,-23.87827,1.566
1844-03-05,-14.44403,3.9636
1844-03-06,-9.161896,5.5188
1844-03-07,-10.8873,2.9052
1844-03-08,-10.49152,2.3544
1844-03-09,-9.420868,2.0952
1844-03-10,-7.402039,2.052
1844-03-11,-6.048676,4.8276
1844-03-12,-7.109528,6.015599
1844-03-13,-9.204865,3.1644
1844-03-14,-8.649506,3.6504
1844-03-15,-12.76309,1.5768
1844-03-16,-12.7706,1.8036
1844-03-17,-9.742065,1.944
1844-03-18,-10.41837,3.7908
1844-03-19,-12.9693,1.4148
1844-03-20,-8.917084,3.2076
1844-03-21,-9.223083,0.6803999
1844-03-22,-3.755402,1.08
1844-03-23,-3.928467,3.24
1844-03-24,-8.903412,4.2444
1844-03-25,-11.21796,3.8448
1844-03-26,-15.7605,5.378401
1844-03-27,-18.85883,2.6244
1844-03-28,-19.42987,1.7496
1844-03-29,-21.73822,0.8316001
1844-03-30,-19.9379,0.6480001
1844-03-31,-15.56216,0.7668
1844-04-01,-12.83563,0.9720001
1844-04-02,-10.88046,1.5336
1844-04-03,-11.20197,2.3652
1844-04-04,-13.87421,1.8036
1844-04-05,-13.9642,1.8792
1844-04-06,-14.35904,1.8576
1844-04-07,-11.05087,0.9611999
1844-04-08,-5.304962,1.7712
1844-04-09,-3.052063,2.052
1844-04-10,-3.669556,3.7152
1844-04-11,-9.915771,5.4756
1844-04-12,-10.83536,1.1772
1844-04-13,-6.401367,2.106
1844-04-14,-9.48526,1.998
1844-04-15,-9.541809,1.674
1844-04-16,-7.456299,1.9872
1844-04-17,-6.666016,2.2356
1844-04-18,-8.071106,2.2464
1844-04-19,-11.46381,1.4256
1844-04-20,-5.057495,1.0152
1844-04-21,-2.040466,2.214
1844-04-22,-4.033234,2.3436
1844-04-23,-4.14624,1.3716
1844-04-24,-3.371552,1.3716
1844-04-25,-2.720886,2.7216
1844-04-26,-3.69751,3.942
1844-04-27,-6.562744,3.5748
1844-04-28,-9.711334,1.296
1844-04-29,-7.057983,0.7452
1844-04-30,-3.907806,1.566
1844-05-01,-5.382111,3.9636
1844-05-02,-8.808472,2.9916
1844-05-03,-7.237091,1.7064
1844-05-04,-5.095795,2.1168
1844-05-05,-5.068268,1.9008
1844-05-06,-3.66684,1.9548
1844-05-07,-2.507751,2.3976
1844-05-08,-1.884644,2.3652
1844-05-09,-1.04126,2.6784
1844-05-10,-1.476868,2.2572
1844-05-11,0.3181763,6.5448
1844-05-12,-4.2771,2.2572
1844-05-13,-2.685822,2.0628
1844-05-14,-1.650024,1.8036
1844-05-15,-0.5501709,2.1276
1844-05-16,-0.7184143,3.423601
1844-05-17,-1.158508,2.1384
1844-05-18,-0.7090454,2.0952
1844-05-19,-0.4561768,1.836
1844-05-20,0.2824097,1.674
1844-05-21,1.877686,1.4148
1844-05-22,4.793915,1.3392
1844-05-23,6.062836,1.7496
1844-05-24,5.257904,3.4776
1844-05-25,3.69046,2.322
1844-05-26,2.940552,2.3004
1844-05-27,4.091248,1.4904
1844-05-28,6.766052,3.5208
1844-05-29,10.56012,1.7064
1844-05-30,13.14761,1.5336
1844-05-31,11.66757,4.104
1844-06-01,7.049988,4.3848
1844-06-02,5.686951,2.6676
1844-06-03,6.147583,1.8036
1844-06-04,7.981476,1.782
1844-06-05,10.2247,1.6308
1844-06-06,11.35858,2.214
1844-06-07,11.81604,2.6244
1844-06-08,11.63565,2.4948
1844-06-09,11.18921,2.1384
1844-06-10,12.25781,2.8188
1844-06-11,12.40292,4.2552
1844-06-12,12.45926,3.1968
1844-06-13,13.66037,2.376
1844-06-14,14.17825,2.754
1844-06-15,15.16827,2.0736
1844-06-16,17.36652,2.1276
1844-06-17,17.37564,2.2356
1844-06-18,17.14307,2.7972
1844-06-19,15.63751,3.3156
1844-06-20,14.78018,2.7324
1844-06-21,15.56458,1.2312
1844-06-22,17.71671,0.8424
1844-06-23,19.4071,0.7775999
1844-06-24,19.36432,1.836
1844-06-25,18.79193,2.4624
1844-06-26,17.98593,3.1968
1844-06-27,17.99274,2.0844
1844-06-28,18.81815,2.5056
1844-06-29,18.1012,2.7648
1844-06-30,18.70901,2.0952
1844-07-01,17.67322,2.1384
1844-07-02,17.25876,2.2788
1844-07-03,17.8064,1.5336
1844-07-04,19.44351,0.9504
1844-07-05,20.71857,0.9827999
1844-07-06,21.1011,1.5336
1844-07-07,20.17212,3.348
1844-07-08,18.78287,3.0564
1844-07-09,16.42987,3.1428
1844-07-10,15.63928,2.808
1844-07-11,15.2803,1.728
1844-07-12,15.02863,1.9332
1844-07-13,14.81778,2.1708
1844-07-14,15.41196,3.1428
1844-07-15,15.14786,2.484
1844-07-16,14.44022,2.2248
1844-07-17,14.66708,1.944
1844-07-18,14.68515,2.214
1844-07-19,14.67212,2.592
1844-07-20,14.74808,3.024
1844-07-21,14.63321,3.294
1844-07-22,14.44034,2.7972
1844-07-23,14.23706,4.32
1844-07-24,13.7662,3.186
1844-07-25,14.35849,2.5596
1844-07-26,13.52579,3.4776
1844-07-27,12.18024,4.0068
1844-07-28,10.61154,3.6504
1844-07-29,11.98215,1.9656
1844-07-30,14.80688,1.1988
1844-07-31,15.41943,1.296
1844-08-01,15.25336,1.0152
1844-08-02,16.99994,1.188
1844-08-03,15.54736,1.7928
1844-08-04,14.53897,1.5336
1844-08-05,15.25363,0.4968
1844-08-06,17.78619,0.702
1844-08-07,19.31693,0.5184
1844-08-08,20.11987,0.7452002
1844-08-09,19.77817,1.3824
1844-08-10,18.94391,1.1124
1844-08-11,16.77466,3.5856
1844-08-12,15.30432,2.7432
1844-08-13,15.5853,2.43
1844-08-14,15.44791,2.6568
1844-08-15,14.17892,3.294
1844-08-16,13.39014,3.24
1844-08-17,11.89636,2.2464
1844-08-18,11.47037,1.3824
1844-08-19,11.86392,1.3068
1844-08-20,12.19202,2.7
1844-08-21,11.04675,3.1428
1844-08-22,9.985504,2.106
1844-08-23,10.01428,1.296
1844-08-24,10.05264,1.5228
1844-08-25,9.890503,1.5876
1844-08-26,9.94516,1.2636
1844-08-27,9.328491,1.5876
1844-08-28,8.485748,1.0692
1844-08-29,7.838409,1.7712
1844-08-30,6.582001,2.16
1844-08-31,6.059235,2.5164
1844-09-01,6.012787,3.294
1844-09-02,5.845306,2.8404
1844-09-03,6.534332,2.5272
1844-09-04,8.345764,2.2896
1844-09-05,8.350922,1.8792
1844-09-06,7.670044,1.6632
1844-09-07,7.347382,1.674
1844-09-08,6.37027,2.808
1844-09-09,5.985413,4.158
1844-09-10,5.54776,3.5748
1844-09-11,4.739136,4.05
1844-09-12,1.995911,2.43
1844-09-13,1.174957,2.0844
1844-09-14,0.4632568,2.1168
1844-09-15,-0.6098633,1.7712
1844-09-16,0.3343811,0.8748001
1844-09-17,2.770416,1.2096
1844-09-18,4.134827,0.6372001
1844-09-19,4.610199,0.7775999
1844-09-20,5.426239,1.5768
1844-09-21,3.375427,4.1904
1844-09-22,0.7351379,3.0132
1844-09-23,-0.7179565,1.512
1844-09-24,0.6018677,0.7991999
1844-09-25,1.62027,2.5056
1844-09-26,0.6829224,2.8404
1844-09-27,-0.2008057,2.0412
1844-09-28,1.918823,1.3392
1844-09-29,4.470764,0.8316001
1844-09-30,5.689728,2.8512
1844-10-01,4.336731,4.374
1844-10-02,1.993958,1.9548
1844-10-03,3.810211,0.7452
1844-10-04,5.986847,0.7991999
1844-10-05,3.61441,1.3716
1844-10-06,3.925629,0.9611999
1844-10-07,6.344177,1.1016
1844-10-08,6.97995,1.1772
1844-10-09,6.871277,0.9288001
1844-10-10,7.381927,0.7236001
1844-10-11,6.613342,1.0044
1844-10-12,3.994232,1.998
1844-10-13,1.31543,5.1084
1844-10-14,-6.180573,3.1104
1844-10-15,-4.933075,1.6092
1844-10-16,-3.803131,1.7064
1844-10-17,-2.812531,1.35
1844-10-18,-2.218781,2.5164
1844-10-19,-3.354431,5.3568
1844-10-20,-10.04184,3.0024
1844-10-21,-11.35208,1.8252
1844-10-22,-11.25888,1.4148
1844-10-23,-10.17038,1.3932
1844-10-24,-8.171295,1.4148
1844-10-25,-6.500214,1.944
1844-10-26,-6.964691,2.1816
1844-10-27,-8.680847,1.89
1844-10-28,-9.589539,1.89
1844-10-29,-5.171722,4.2552
1844-10-30,-2.009918,2.7432
1844-10-31,-2.889191,4.158
1844-11-01,-8.447418,2.3328
1844-11-02,-4.736267,1.3608
1844-11-03,-2.015656,4.6656
1844-11-04,-7.021515,4.8384
1844-11-05,-11.05139,1.7604
1844-11-06,-6.756805,2.916
1844-11-07,-4.514038,3.6396
1844-11-08,-6.640961,5.5296
1844-11-09,-13.96762,2.322
1844-11-10,-11.50589,1.9764
1844-11-11,-6.612244,5.994
1844-11-12,-8.848511,3.0456
1844-11-13,-10.16302,1.1232
1844-11-14,-6.438843,1.8144
1844-11-15,-4.25827,0.4104002
1844-11-16,-3.805725,0.08640003
1844-11-17,-3.281799,0.7775998
1844-11-18,-4.592377,2.484
1844-11-19,-6.685486,1.7388
1844-11-20,-5.165039,2.2788
1844-11-21,-11.28769,3.7476
1844-11-22,-14.81717,3.2508
1844-11-23,-16.19684,3.4128
1844-11-24,-18.1756,2.4192
1844-11-25,-20.33766,1.8576
1844-11-26,-22.10805,0.7883999
1844-11-27,-21.62688,0.7343999
1844-11-28,-22.47099,0.7236
1844-11-29,-17.11523,2.4624
1844-11-30,-14.54425,2.4624
1844-12-01,-14.13928,1.8144
1844-12-02,-15.81033,1.3824
1844-12-03,-14.79538,2.2248
1844-12-04,-20.27856,1.4472
1844-12-05,-20.94643,1.1232
1844-12-06,-21.24124,1.7388
1844-12-07,-23.185,1.566
1844-12-08,-26.84248,1.3284
1844-12-09,-33.44781,1.08
1844-12-10,-33.7738,0.3132
1844-12-11,-26.33337,0.8099999
1844-12-12,-21.5296,1.188
1844-12-13,-24.06064,0.6372
1844-12-14,-27.31052,0.6264
1844-12-15,-28.33134,0.6588
1844-12-16,-25.98164,0.8532001
1844-12-17,-26.92546,0.5292001
1844-12-18,-27.88634,0.4212
1844-12-19,-27.55684,0.4752
1844-12-20,-26.03503,0.4536
1844-12-21,-20.28325,1.4472
1844-12-22,-16.86835,2.0088
1844-12-23,-15.66696,2.0736
1844-12-24,-13.29556,2.7
1844-12-25,-8.444427,4.2984
1844-12-26,-8.648438,1.1016
1844-12-27,-8.618042,1.944
1844-12-28,-15.26706,2.5596
1844-12-29,-17.00104,1.1124
1844-12-30,-11.86987,2.0952
1844-12-31,-11.08643,2.0628
1845-01-01,-15.91519,1.9764
1845-01-02,-16.44525,0.6803999
1845-01-03,-15.46609,1.4688
1845-01-04,-11.58762,1.2528
1845-01-05,-11.56851,2.0196
1845-01-06,-16.75372,2.376
1845-01-07,-25.12666,0.9396
1845-01-08,-15.92789,1.4364
1845-01-09,-10.26138,0.8099999
1845-01-10,-11.0564,2.808
1845-01-11,-15.6449,2.3868
1845-01-12,-21.24249,1.998
1845-01-13,-27.16966,1.1016
1845-01-14,-24.59439,1.1988
1845-01-15,-20.51126,1.188
1845-01-16,-17.81079,1.3932
1845-01-17,-19.86855,1.0476
1845-01-18,-18.84511,0.9288
1845-01-19,-16.77869,1.62
1845-01-20,-13.55115,1.1772
1845-01-21,-13.13437,2.106
1845-01-22,-16.24911,2.5056
1845-01-23,-18.55634,1.0908
1845-01-24,-14.55811,1.5336
1845-01-25,-12.44321,1.6092
1845-01-26,-10.71786,1.3068
1845-01-27,-7.276215,0.9611999
1845-01-28,-8.971497,3.5424
1845-01-29,-20.70474,3.0888
1845-01-30,-22.47978,1.6416
1845-01-31,-23.66206,0.9720001
1845-02-01,-24.15912,0.7128
1845-02-02,-22.13281,0.9827999
1845-02-03,-19.82747,1.1556
1845-02-04,-18.186,2.1924
1845-02-05,-13.54703,3.7152
1845-02-06,-12.13168,3.0348
1845-02-07,-16.06018,2.9268
1845-02-08,-23.33377,1.8144
1845-02-09,-25.37451,1.5876
1845-02-10,-28.9745,0.8532001
1845-02-11,-18.59705,2.0412
1845-02-12,-7.621643,2.4408
1845-02-13,-7.64624,2.5812
1845-02-14,-11.10321,2.3868
1845-02-15,-15.47891,2.214
1845-02-16,-21.45729,0.9720001
1845-02-17,-19.74658,0.6479999
1845-02-18,-14.24896,1.7172
1845-02-19,-16.71332,2.3868
1845-02-20,-22.18565,1.8036
1845-02-21,-29.30542,0.5832
1845-02-22,-29.80698,0.2484
1845-02-23,-26.94524,0.4104002
1845-02-24,-25.73279,0.5184
1845-02-25,-26.41769,0.702
1845-02-26,-28.24324,0.432
1845-02-27,-26.62587,0.3888
1845-02-28,-23.7294,0.6587999
1845-03-01,-21.5612,0.5400001
1845-03-02,-18.84465,0.7992001
1845-03-03,-15.49948,1.5768
1845-03-04,-16.65256,1.2528
1845-03-05,-18.75432,0.8208001
1845-03-06,-14.51968,1.8252
1845-03-07,-6.714996,2.5488
1845-03-08,-3.221069,0.7668
1845-03-09,-2.768768,0.6804
1845-03-10,-2.848969,2.1276
1845-03-11,-5.652374,2.8944
1845-03-12,-6.264343,3.4344
1845-03-13,-9.031555,2.3976
1845-03-14,-7.99469,2.1492
1845-03-15,-8.762024,2.2896
1845-03-16,-9.881042,1.3176
1845-03-17,-4.18161,1.1448
1845-03-18,-5.535889,4.2012
1845-03-19,-9.494904,1.7712
1845-03-20,-5.610016,2.1816
1845-03-21,-6.361359,4.536
1845-03-22,-10.53033,6.4152
1845-03-23,-14.81268,2.5164
1845-03-24,-12.93649,2.1816
1845-03-25,-11.03735,1.6632
1845-03-26,-7.508209,1.8036
1845-03-27,-5.358185,1.3284
1845-03-28,-4.506287,2.0844
1845-03-29,-7.345947,2.2896
1845-03-30,-3.689423,2.7756
1845-03-31,-4.141998,2.6028
1845-04-01,-2.874969,2.8944
1845-04-02,-6.531097,1.2528
1845-04-03,-3.510986,1.5552
1845-04-04,-3.584717,2.2356
1845-04-05,-5.100922,3.0888
1845-04-06,-8.908783,2.6784
1845-04-07,-9.30896,1.404
1845-04-08,-6.442139,1.2528
1845-04-09,-4.183929,0.7127999
1845-04-10,-1.821045,1.1232
1845-04-11,-5.801117,2.214
1845-04-12,-5.71167,2.106
1845-04-13,-4.195038,2.862
1845-04-14,-1.821625,8.521199
1845-04-15,-7.075012,5.562
1845-04-16,-16.18314,1.1448
1845-04-17,-12.56693,0.6263999
1845-04-18,-6.805573,1.4904
1845-04-19,-4.99823,1.1124
1845-04-20,-4.287842,1.5012
1845-04-21,-1.2677,0.8640001
1845-04-22,1.548309,1.6848
1845-04-23,2.820343,2.2788
1845-04-24,0.8023682,5.2056
1845-04-25,0.2886658,1.5444
1845-04-26,2.949646,2.97
1845-04-27,-0.9468384,2.7216
1845-04-28,-2.261749,1.782
1845-04-29,0.3739624,1.3932
1845-04-30,0.8501892,4.806
1845-05-01,-4.344818,5.0436
1845-05-02,-7.807709,1.9872
1845-05-03,-3.473999,2.0412
1845-05-04,2.62027,2.1384
1845-05-05,5.184662,2.6352
1845-05-06,5.471222,2.9268
1845-05-07,5.321167,3.4344
1845-05-08,3.209442,5.6268
1845-05-09,1.02298,1.663199
1845-05-10,6.481354,0.2052002
1845-05-11,10.11487,0.5291998
1845-05-12,11.76636,0.8099999
1845-05-13,10.97647,2.1924
1845-05-14,9.797913,1.89
1845-05-15,8.573547,5.0112
1845-05-16,3.168335,3.78
1845-05-17,3.964569,5.13
1845-05-18,6.48114,5.0976
1845-05-19,8.821808,2.5056
1845-05-20,9.046997,2.5488
1845-05-21,9.035278,2.1708
1845-05-22,11.00174,2.2356
1845-05-23,12.5784,2.7756
1845-05-24,11.95367,3.402
1845-05-25,11.35941,3.9312
1845-05-26,9.513519,4.6224
1845-05-27,7.623871,3.4668
1845-05-28,8.858948,1.9008
1845-05-29,12.23154,1.6848
1845-05-30,13.48932,1.7172
1845-05-31,12.99423,3.5748
1845-06-01,7.27951,3.5748
1845-06-02,7.747375,1.62
1845-06-03,11.48642,2.5812
1845-06-04,7.547699,6.0372
1845-06-05,5.008057,3.8556
1845-06-06,6.739807,2.322
1845-06-07,9.428406,3.4236
1845-06-08,12.32291,2.7864
1845-06-09,15.32706,1.1556
1845-06-10,16.94485,1.026
1845-06-11,18.03583,1.3932
1845-06-12,17.0144,2.5596
1845-06-13,14.74857,2.5488
1845-06-14,15.69574,1.6524
1845-06-15,15.17233,3.0996
1845-06-16,14.39883,2.43
1845-06-17,15.68509,1.2096
1845-06-18,17.52045,1.2312
1845-06-19,17.41595,1.8792
1845-06-20,17.01068,2.0844
1845-06-21,17.34433,1.8036
1845-06-22,16.98181,2.0304
1845-06-23,16.9379,4.59
1845-06-24,14.76804,4.9356
1845-06-25,13.81204,3.0348
1845-06-26,14.26889,1.9332
1845-06-27,15.24304,1.6632
1845-06-28,15.06552,3.0888
1845-06-29,13.90945,4.374
1845-06-30,13.49094,2.4084
1845-07-01,14.46933,2.7972
1845-07-02,15.50409,2.4624
1845-07-03,15.91028,3.078
1845-07-04,15.67572,2.3976
1845-07-05,15.18417,2.43
1845-07-06,15.89212,1.6848
1845-07-07,16.91705,2.1816
1845-07-08,16.39853,3.078
1845-07-09,16.62119,1.566
1845-07-10,18.0795,1.0908
1845-07-11,19.70007,0.8856001
1845-07-12,21.39935,1.3176
1845-07-13,20.61234,1.998
1845-07-14,20.42874,2.5488
1845-07-15,20.54532,1.8252
1845-07-16,20.21426,1.5552
1845-07-17,19.96713,1.9008
1845-07-18,20.05661,1.8792
1845-07-19,19.91443,1.9116
1845-07-20,19.70462,2.1492
1845-07-21,19.8299,2.0736
1845-07-22,19.75177,1.8468
1845-07-23,19.54678,1.6956
1845-07-24,19.41937,1.89
1845-07-25,17.90961,3.5208
1845-07-26,15.81247,3.9744
1845-07-27,14.75214,3.0024
1845-07-28,14.49384,2.592
1845-07-29,15.3772,2.214
1845-07-30,16.27664,1.4256
1845-07-31,17.34824,1.4256
1845-08-01,17.32678,1.5012
1845-08-02,18.10062,1.1988
1845-08-03,17.8566,2.43
1845-08-04,16.73975,2.916
1845-08-05,14.71826,3.78
1845-08-06,13.85767,2.3328
1845-08-07,13.93204,1.9764
1845-08-08,13.93948,2.538
1845-08-09,13.5119,1.782
1845-08-10,14.39703,1.4364
1845-08-11,14.0116,2.2356
1845-08-12,13.33936,2.808
1845-08-13,12.7634,2.3328
1845-08-14,11.88812,2.3868
1845-08-15,11.62524,2.0952
1845-08-16,12.07025,2.2248
1845-08-17,12.14041,2.1384
1845-08-18,11.61676,3.4992
1845-08-19,8.98053,2.646
1845-08-20,8.996674,1.9332
1845-08-21,10.38492,2.4084
1845-08-22,10.5502,3.672
1845-08-23,10.19003,3.3156
1845-08-24,9.494232,2.484
1845-08-25,9.132843,2.3544
1845-08-26,9.480499,1.8468
1845-08-27,11.39813,1.998
1845-08-28,14.31863,1.566
1845-08-29,14.78833,1.3068
1845-08-30,15.66898,0.9936001
1845-08-31,12.71249,1.1988
1845-09-01,12.3327,1.8684
1845-09-02,10.28833,2.1816
1845-09-03,9.112244,0.8639999
1845-09-04,9.384644,0.9072001
1845-09-05,11.41934,0.3672
